conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a80fb090-63f4-4b05-83a5-2f090deb7757,διαχείριση συστημάτων συλλογής δεδομένων,released,skill/competence,sector-specific,διαχειρίζομαι συστήματα συγκέντρωσης δεδομένων | αναπτύσσω μεθόδους συλλογής δεδομένων | διαχειρίζομαι στρατηγικές συλλογής δεδομένων | δημιουργώ μεθόδους συγκέντρωσης δεδομένων | καταρτίζω στρατηγικές συλλογής δεδομένων,"Ανάπτυξη και διαχείριση μεθόδων και στρατηγικών που χρησιμοποιούνται για τη μεγιστοποίηση της ποιότητας των δεδομένων και της στατιστικής αποτελεσματικότητας κατά τη συλλογή δεδομένων, προκειμένου να διασφαλιστεί η βελτιστοποίηση των συλλεχθέντων δεδομένων για περαιτέρω επεξεργασία.",http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f | http://data.europa.eu/esco/skill/79e29b8b-47d1-470d-b7b1-32506bfe7d9a | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,διαχείριση δεδομένων | συλλογή δεδομένων ΤΠΕ | διαχείριση πληροφοριών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a87c1c42-8927-4183-97c7-a17554c22b29,Litmos,released,knowledge,sector-specific,,"Το πρόγραμμα ηλεκτρονικού υπολογιστή Litmos είναι μια πλατφόρμα ηλεκτρονικής μάθησης για τη δημιουργία, τη διαχείριση, την οργάνωση, την αναφορά και την παροχή ηλεκτρονικών εκπαιδευτικών μαθημάτων για την εκπαίδευση και την κατάρτιση. Αναπτύσσεται από την εταιρεία λογισμικού CallidusCloud.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,συστήματα διαχείρισης μάθησης | σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a88da605-095f-4a4f-be1c-d1444df8228a,ψηφιακά μέσα,released,knowledge,cross-sector,ψηφιακά μέσα ήχου | ψηφιακά μέσα βίντεο,"Το σύνολο των μέσων που μεταδίδονται μέσω ηλεκτρονικών συσκευών.
	",http://data.europa.eu/esco/isced-f/0211,τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a8d07b5a-c1a1-42c6-9d53-db9c7a2ca996,PostgreSQL,released,knowledge,sector-specific,,"Το πρόγραμμα ηλεκτρονικού υπολογιστή PostgreSQL είναι ένα εργαλείο λογισμικού ελεύθερου και ανοικτών πηγών για τη δημιουργία, την επικαιροποίηση και τη διαχείριση βάσεων δεδομένων, το οποίο αναπτύχθηκε από την Ομάδα Παγκόσμιας Ανάπτυξης (Global Development Group) PostgreSQL.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,συστήματα διαχείρισης βάσεων δεδομένων | σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a91732ce-988e-4105-9570-f425c6ffdc82,καθεστώς διανοητικής ιδιοκτησίας ψηφιακού περιεχομένου,released,knowledge,cross-sector,,"Διατάξεις περί δικαιωμάτων πνευματικής ιδιοκτησίας και αδειοδότησης που ισχύουν για τα δεδομένα, τις πληροφορίες και το ψηφιακό περιεχόμενο.
	",http://data.europa.eu/esco/skill/f5369f2f-e52b-43d8-8d31-79a6c11188d8 | http://data.europa.eu/esco/isced-f/0211,δημιουργία ψηφιακού περιεχομένου | τεχνικές και παραγωγή οπτικοακουστικών μέσων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9622bbb-3a6f-4819-a3fe-cd6a447a78e9,Sakai,released,knowledge,sector-specific,,"Το πρόγραμμα ηλεκτρονικού υπολογιστή Sakai είναι μια πλατφόρμα ηλεκτρονικής μάθησης για τη δημιουργία, τη διαχείριση, την οργάνωση, την αναφορά και την παροχή ηλεκτρονικών εκπαιδευτικών μαθημάτων ή εκπαιδευτικών προγραμμάτων. Αναπτύσσεται από την εταιρεία λογισμικού Apeoreo.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,συστήματα διαχείρισης μάθησης | σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a96dea4e-1c76-4808-8f18-3ce662ff82cb,προσδιορισμός σκηνών ψηφιακών παιχνιδιών,released,skill/competence,occupation-specific,προσδιορίζω εικόνες ψηφιακών παιχνιδιών | περιγράφω εικόνες ψηφιακών παιχνιδιών | ορίζω τοποθεσίες ψηφιακών παιχνιδιών | προσδιορίζω τοποθεσίες ψηφιακών παιχνιδιών | περιγράφω σκηνές ψηφιακών παιχνιδιών,"Περιγραφή σκηνών των ψηφιακών παιχνιδιών, μέσω της επικοινωνίας και της συνεργασίας με την καλλιτεχνική ομάδα, τους σχεδιαστές και τους καλλιτέχνες, προκειμένου να προσδιοριστεί το πεδίο των εικονικών περιβαλλόντων του παιχνιδιού.",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,σχεδιασμός συστημάτων ή εφαρμογών τπε
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9b68e58-766a-403d-b5fe-955b57bdad1b,χειρισμός ηλεκτρονικών οργάνων μέτρησης,released,skill/competence,sector-specific,λειτουργώ ηλεκτρονικά όργανα μέτρησης· λειτουργώ ηλεκτρονικούς μετρητές· θέτω σε λειτουργία ηλεκτρονικές συσκευές μέτρησης | χειρίζομαι ηλεκτρονικούς μετρητές· χειρίζομαι ηλεκτρονικές συσκευές μέτρησης,"Χειρισμός ευρείας ποικιλίας συσκευών για τη μέτρηση των ηλεκτρονικών χαρακτηριστικών των συστατικών στοιχείων του συστήματος, όπως μετρητής ισχύος, μετρητής ισχύος οπτικής ίνας, ψηφιακός μετρητής ισχύος και πολύμετρο.",http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce | http://data.europa.eu/esco/skill/cb1a2fbf-242d-4a4e-a466-588378f124c1 | http://data.europa.eu/esco/skill/b92758d4-4591-4df1-9ceb-f907aa71ebd9,χρήση εξοπλισμού μέτρησης ακριβείας | χειρισμός επιστημονικού εξοπλισμού μέτρησης | χρήση εργαλείων μέτρησης
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9d2af37-f208-4ce8-8cc2-24de0b02b555,ανάλυση των ορίων αντοχής των υλικών,released,skill/competence,cross-sector,,"Ανάλυση της ικανότητας των υλικών να υποστούν πίεση λόγω της θερμοκρασίας, των φορτίων, της κίνησης, των κραδασμών και άλλων παραγόντων με τη χρήση μαθηματικών τύπων και προσομοιώσεων υπολογιστή.",http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763 | http://data.europa.eu/esco/skill/a93011ca-e6ab-4182-8a05-4d4b282cff27,δοκιμή και ανάλυση ουσιών | έλεγχος της ποιότητας των πρώτων υλών
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/a9dc215e-4e26-4ac0-b1e8-a721a88af813,εκτέλεση δοκιμών μετατροπής,released,skill/competence,occupation-specific,,"Σχεδιασμός, εκτέλεση και μέτρηση δοκιμών μετατροπής και πειραμάτων για τον έλεγχο της δυνατότητας μετατροπής ενός μορφότυπου δεδομένων σε άλλο.
	",http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a | http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,διενέργεια δοκιμών λογισμικού | εγκατάσταση συστημάτων πληροφορικής
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/aa0d8201-5a8e-417f-81f4-c04601139582,ψηφιοποίηση,released,knowledge,cross-sector,ψηφιακή ενεργοποίηση | μετατροπή φυσικών δεδομένων σε ψηφιακή μορφή,"Η διαδικασία μετατροπής ενός αντικειμένου από την αναλογική του μορφή σε ψηφιακή μορφή. Δημιουργεί ψηφιακή αναπαράσταση του αντικειμένου χωρίς αλλαγές σε είδος.
	",http://data.europa.eu/esco/isced-f/0322,"υπηρεσίες βιβλιοθηκών,  πληροφοριών και αρχειακών μελετών"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f,συστήματα διαχείρισης βάσεων δεδομένων,released,knowledge,sector-specific,εργαλεία διαχείρισης βάσης δεδομένων | συστήματα διαχείρισης βάσης δεδομένων | μηχανές διαχείρισης βάσης δεδομένων,"Τα εργαλεία δημιουργίας, επικαιροποίησης και διαχείρισης βάσεων δεδομένων, όπως Oracle, MySQL και Microsoft SQL Server.",http://data.europa.eu/esco/isced-f/0612,σχεδιασμός και διαχείριση βάσεων δεδομένων και δικτύων
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ab20726a-14dd-4536-9aa1-6166bc1a5832,αξιολόγηση κόστους προϊόντων λογισμικού,released,skill/competence,occupation-specific,εκτίμηση της συνολικής αξίας των προϊόντων λογισμικού | αποτίμηση του κόστους των προϊόντων λογισμικού | υπολογισμός του κόστους των προϊόντων λογισμικού,"Εφαρμογή μεθόδων και τεχνικών για την εκτίμηση και την αξιολόγηση του κόστους των προϊόντων λογισμικού κατά τη διάρκεια των φάσεων του κύκλου ζωής τους, συμπεριλαμβανομένων του κόστους ανάπτυξης και αγοράς, του κόστους συντήρησης, του ενσωματωμένου κόστους ποιότητας — συμμόρφωσης και του κόστους που συνδέεται με τη μη συμμόρφωση.",http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"εκτέλεση υπολογισμών | αξιολόγηση συστημάτων, προγραμμάτων, εξοπλισμού και προϊόντων"
